age,job,marital,education,balance,housing,loan,contact,duration,pdays,previous,poutcome,contact_date,customer_value_score,estimated_income,age_bin,previous_bin
31,management,single,tertiary,165,0,1,cellular,6.261491684321042,-1,0,other,8-aug,165,28165,Middle-aged (31-50),none
25,self-employed,single,secondary,1242,1,0,unknown,6.423246963533519,-1,0,other,28-may,1242,23242,Young (18-30),none
53,management,divorced,tertiary,2894,1,0,cellular,5.099866427824199,-1,0,other,5-may,2894,30894,Senior (51-70),none
57,retired,married,primary,1623,1,1,cellular,5.5093883366279774,-1,0,other,18-jul,1623,12623,Senior (51-70),none
53,management,divorced,tertiary,0,1,0,cellular,4.787491742782046,-1,0,other,14-jul,0,28000,Senior (51-70),none
54,technician,divorced,secondary,83,1,0,unknown,5.25227342804663,-1,0,other,6-may,83,22083,Senior (51-70),none
38,technician,divorced,tertiary,1425,1,0,cellular,5.8522024797744745,-1,0,other,15-jul,1425,24425,Middle-aged (31-50),none
39,technician,single,secondary,0,0,0,cellular,5.808142489980444,-1,0,other,20-aug,0,22000,Middle-aged (31-50),none
51,technician,married,secondary,1490,1,0,cellular,5.429345628954441,-1,0,other,18-jul,1490,23490,Senior (51-70),none
31,admin.,single,secondary,17,1,0,unknown,3.970291913552122,-1,0,other,2-jun,17,22017,Middle-aged (31-50),none
28,student,single,secondary,69,0,0,cellular,6.278521424165844,-1,0,other,30-jan,69,7069,Young (18-30),none
39,retired,single,primary,-79,0,0,unknown,5.198497031265826,-1,0,other,9-may,-79,10921,Middle-aged (31-50),none
38,management,married,tertiary,1952,0,1,cellular,5.472270673671475,-1,0,other,23-jul,1952,29952,Middle-aged (31-50),none
53,technician,married,tertiary,476,1,0,cellular,5.081404364984463,-1,0,other,28-jan,476,23476,Senior (51-70),none
46,technician,married,primary,718,1,0,cellular,4.394449154672439,268,1,failure,6-feb,1436,21718,Middle-aged (31-50),low
24,blue-collar,single,primary,147,1,0,unknown,4.634728988229636,-1,0,other,2-jun,147,16147,Young (18-30),none
43,management,divorced,tertiary,3257,1,0,unknown,4.795790545596741,-1,0,other,27-may,3257,31257,Middle-aged (31-50),none
67,retired,divorced,tertiary,443,0,0,cellular,6.091309882077698,-1,0,other,18-aug,443,13443,Senior (51-70),none
35,blue-collar,married,secondary,412,1,0,unknown,5.75890177387728,-1,0,other,3-jun,412,17412,Middle-aged (31-50),none
46,blue-collar,married,primary,328,1,0,unknown,6.267200548541362,-1,0,other,21-may,328,16328,Middle-aged (31-50),none
34,technician,single,secondary,85,1,0,unknown,7.075808863978387,-1,0,other,20-may,85,22085,Middle-aged (31-50),none
59,retired,married,tertiary,2512,0,0,cellular,5.123963979403259,-1,0,other,29-jul,2512,15512,Senior (51-70),none
41,blue-collar,married,secondary,1521,1,0,cellular,3.8501476017100584,-1,0,other,8-apr,1521,18521,Middle-aged (31-50),none
38,services,married,secondary,611,1,1,unknown,4.127134385045092,-1,0,other,18-jun,611,17611,Middle-aged (31-50),none
35,management,married,secondary,53,1,0,cellular,5.937536205082426,-1,0,other,18-nov,53,27053,Middle-aged (31-50),none
39,admin.,single,secondary,573,1,0,unknown,5.799092654460526,-1,0,other,7-may,573,22573,Middle-aged (31-50),none
41,technician,married,secondary,640,0,0,cellular,5.135798437050262,-1,0,other,28-jul,640,22640,Middle-aged (31-50),none
31,housemaid,married,tertiary,2190,1,0,telephone,3.258096538021482,258,18,other,12-may,41610,15190,Middle-aged (31-50),high
32,blue-collar,married,secondary,150,0,0,cellular,5.351858133476067,-1,0,other,5-feb,150,17150,Middle-aged (31-50),none
74,retired,married,primary,5539,0,0,cellular,5.968707559985366,159,3,failure,12-jul,22156,16539,Elderly (71+),medium
29,blue-collar,single,secondary,1550,1,1,cellular,5.43372200355424,-1,0,other,13-may,1550,18550,Young (18-30),none
24,blue-collar,single,secondary,167,0,1,cellular,4.90527477843843,-1,0,other,18-feb,167,17167,Young (18-30),none
42,technician,married,secondary,4791,1,0,unknown,4.48863636973214,-1,0,other,30-may,4791,26791,Middle-aged (31-50),none
52,blue-collar,married,secondary,289,1,0,unknown,3.828641396489095,-1,0,other,21-may,289,17289,Senior (51-70),none
35,blue-collar,single,secondary,-947,1,0,cellular,5.003946305945459,362,3,failure,5-may,-3788,16053,Middle-aged (31-50),medium
34,entrepreneur,married,primary,0,1,0,cellular,6.306275286948016,-1,0,other,11-may,0,21000,Middle-aged (31-50),none
39,blue-collar,married,secondary,983,1,0,unknown,4.584967478670572,-1,0,other,6-may,983,17983,Middle-aged (31-50),none
50,blue-collar,married,primary,419,1,0,unknown,4.762173934797756,-1,0,other,13-may,419,16419,Middle-aged (31-50),none
26,admin.,single,tertiary,689,0,0,cellular,4.3694478524670215,-1,0,other,25-mar,689,23689,Young (18-30),none
50,management,married,primary,0,0,0,unknown,5.579729825986222,-1,0,other,16-jun,0,26000,Middle-aged (31-50),none
41,entrepreneur,married,secondary,718,1,0,unknown,5.765191102784844,-1,0,other,14-may,718,22718,Middle-aged (31-50),none
37,technician,single,tertiary,1609,0,1,unknown,2.3978952727983707,-1,0,other,20-jun,1609,24609,Middle-aged (31-50),none
54,management,divorced,tertiary,3473,1,0,cellular,5.726847747587197,-1,0,other,12-aug,3473,31473,Senior (51-70),none
32,services,single,secondary,-121,1,1,unknown,5.60947179518496,-1,0,other,13-may,-121,16879,Middle-aged (31-50),none
31,management,single,tertiary,23,1,0,cellular,4.59511985013459,-1,0,other,7-may,23,28023,Middle-aged (31-50),none
42,entrepreneur,married,primary,759,1,0,telephone,4.394449154672439,343,10,failure,13-may,8349,21759,Middle-aged (31-50),high
43,services,married,secondary,192,1,1,unknown,5.6131281063880705,-1,0,other,30-may,192,17192,Middle-aged (31-50),none
52,management,married,tertiary,0,0,0,cellular,5.726847747587197,-1,0,other,7-aug,0,28000,Senior (51-70),none
42,blue-collar,married,secondary,0,1,0,unknown,4.927253685157205,-1,0,other,9-jul,0,17000,Middle-aged (31-50),none
58,housemaid,married,tertiary,497,0,0,unknown,4.9344739331306915,-1,0,other,11-jun,497,13497,Senior (51-70),none
37,blue-collar,single,primary,0,1,0,unknown,5.736572297479192,-1,0,other,5-jun,0,16000,Middle-aged (31-50),none
32,management,married,tertiary,2213,0,0,cellular,4.836281906951478,154,7,failure,29-jan,17704,30213,Middle-aged (31-50),high
38,technician,married,secondary,275,1,0,cellular,5.627621113690637,333,1,failure,3-apr,550,22275,Middle-aged (31-50),low
47,management,single,tertiary,0,0,0,cellular,4.919980925828125,-1,0,other,21-aug,0,28000,Middle-aged (31-50),none
27,blue-collar,married,primary,60,1,0,unknown,6.311734809152915,-1,0,other,3-jun,60,16060,Young (18-30),none
41,technician,married,secondary,-366,1,1,unknown,3.4011973816621555,-1,0,other,6-may,-366,21634,Middle-aged (31-50),none
24,admin.,single,secondary,66,1,0,unknown,6.716594773520978,-1,0,other,3-jun,66,22066,Young (18-30),none
54,housemaid,married,secondary,1182,1,0,cellular,4.77912349311153,241,2,failure,6-may,3546,13182,Senior (51-70),low
26,management,single,tertiary,3704,0,0,cellular,5.476463551931511,-1,0,other,19-aug,3704,31704,Young (18-30),none
33,management,married,secondary,3935,1,0,cellular,6.641182169740591,342,2,failure,6-may,11805,30935,Middle-aged (31-50),low
30,management,single,tertiary,8535,0,0,cellular,5.976350909297934,-1,0,other,18-jun,8535,36535,Young (18-30),none
59,blue-collar,married,secondary,16869,0,0,cellular,4.68213122712422,-1,0,other,19-nov,16869,33869,Senior (51-70),none
47,management,married,tertiary,4693,0,1,cellular,4.499809670330265,97,3,success,12-nov,18772,32693,Middle-aged (31-50),medium
52,housemaid,married,primary,994,0,0,cellular,5.241747015059643,-1,0,other,17-jul,994,11994,Senior (51-70),none
36,services,single,secondary,260,1,0,unknown,4.890349128221754,-1,0,other,27-may,260,17260,Middle-aged (31-50),none
52,housemaid,married,primary,3283,0,0,unknown,6.317164686747284,-1,0,other,11-jun,3283,14283,Senior (51-70),none
59,technician,married,secondary,1866,0,0,telephone,5.666426688112432,215,1,other,3-feb,3732,23866,Senior (51-70),low
28,housemaid,married,secondary,204,1,0,cellular,3.6635616461296463,-1,0,other,24-jul,204,12204,Young (18-30),none
29,services,single,secondary,-271,1,0,unknown,6.361302477572996,-1,0,other,4-jun,-271,16729,Young (18-30),none
64,retired,married,primary,43,0,0,cellular,5.4510384535657,-1,0,other,10-dec,43,11043,Senior (51-70),none
49,blue-collar,married,primary,3028,1,0,cellular,5.37989735354046,259,3,other,12-may,12112,19028,Middle-aged (31-50),medium
46,admin.,divorced,primary,1807,1,0,cellular,4.143134726391533,339,2,failure,11-may,5421,22807,Middle-aged (31-50),low
28,student,single,secondary,689,0,0,cellular,3.6109179126442243,-1,0,other,2-feb,689,7689,Young (18-30),none
37,services,married,secondary,0,1,1,cellular,5.236441962829949,-1,0,other,31-jul,0,17000,Middle-aged (31-50),none
35,management,married,tertiary,949,1,0,unknown,5.5053315359323625,-1,0,other,27-may,949,28949,Middle-aged (31-50),none
37,services,single,secondary,2571,0,0,unknown,3.713572066704308,-1,0,other,6-jun,2571,19571,Middle-aged (31-50),none
54,blue-collar,married,primary,10662,0,0,unknown,5.54907608489522,-1,0,other,19-jun,10662,26662,Senior (51-70),none
30,blue-collar,married,primary,346,1,0,unknown,4.912654885736052,-1,0,other,3-jun,346,16346,Young (18-30),none
34,blue-collar,married,primary,2490,1,0,cellular,5.225746673713202,180,1,failure,19-nov,4980,18490,Middle-aged (31-50),low
81,retired,married,primary,1154,0,0,telephone,5.44673737166631,-1,0,other,17-sep,1154,12154,Elderly (71+),none
36,management,married,tertiary,812,0,0,cellular,4.605170185988092,-1,0,other,7-aug,812,28812,Middle-aged (31-50),none
36,technician,married,secondary,0,0,0,cellular,4.795790545596741,-1,0,other,19-aug,0,22000,Middle-aged (31-50),none
56,unemployed,married,secondary,0,0,0,telephone,6.20050917404269,-1,0,other,2-feb,0,7000,Senior (51-70),none
41,management,single,tertiary,0,0,0,cellular,3.2188758248682006,-1,0,other,31-jul,0,28000,Middle-aged (31-50),none
26,technician,single,secondary,354,0,0,cellular,6.375024819828097,-1,0,other,16-jul,354,22354,Young (18-30),none
41,management,married,secondary,-771,0,1,unknown,5.840641657373398,-1,0,other,20-jun,-771,26229,Middle-aged (31-50),none
38,blue-collar,divorced,secondary,-138,1,0,cellular,6.4692503167957724,-1,0,other,18-may,-138,16862,Middle-aged (31-50),none
37,technician,single,tertiary,3315,1,0,cellular,6.710523109452428,-1,0,other,9-apr,3315,26315,Middle-aged (31-50),none
38,admin.,single,secondary,262,0,0,cellular,5.755742213586912,180,6,failure,3-feb,1834,22262,Middle-aged (31-50),high
55,housemaid,divorced,primary,2014,0,0,unknown,5.056245805348308,-1,0,other,17-jun,2014,13014,Senior (51-70),none
55,retired,married,secondary,0,0,0,cellular,7.01301578963963,-1,0,other,4-aug,0,12000,Senior (51-70),none
35,services,married,secondary,102,1,0,cellular,5.53338948872752,-1,0,other,13-may,102,17102,Middle-aged (31-50),none
36,blue-collar,married,secondary,0,1,0,telephone,3.970291913552122,-1,0,other,19-nov,0,17000,Middle-aged (31-50),none
35,technician,married,secondary,149,1,0,cellular,4.605170185988092,245,2,failure,29-jan,447,22149,Middle-aged (31-50),low
34,technician,single,secondary,102,0,0,cellular,4.499809670330265,-1,0,other,30-jan,102,22102,Middle-aged (31-50),none
42,technician,married,secondary,0,0,0,cellular,5.484796933490655,-1,0,other,4-aug,0,22000,Middle-aged (31-50),none
26,admin.,single,secondary,-35,0,1,cellular,5.720311776607412,-1,0,other,8-jul,-35,21965,Young (18-30),none
32,management,single,tertiary,566,0,0,cellular,4.74493212836325,-1,0,other,30-apr,566,28566,Middle-aged (31-50),none
31,management,single,tertiary,0,1,1,cellular,4.770684624465665,352,3,failure,14-may,0,28000,Middle-aged (31-50),medium
47,entrepreneur,single,tertiary,77,1,1,cellular,5.733341276897746,335,3,failure,7-may,308,23077,Middle-aged (31-50),medium
33,blue-collar,single,secondary,372,1,0,unknown,4.532599493153256,-1,0,other,23-may,372,17372,Middle-aged (31-50),none
34,management,single,tertiary,6766,0,0,cellular,5.351858133476067,-1,0,other,28-aug,6766,34766,Middle-aged (31-50),none
45,blue-collar,married,primary,2958,1,0,cellular,6.364750756851911,317,2,failure,16-apr,8874,18958,Middle-aged (31-50),low
28,services,married,secondary,7,1,1,cellular,5.424950017481403,-1,0,other,14-jul,7,17007,Young (18-30),none
55,services,married,secondary,0,0,0,cellular,4.634728988229636,106,1,failure,22-oct,0,17000,Senior (51-70),low
44,management,married,tertiary,423,0,0,cellular,7.754052639035757,-1,0,other,12-mar,423,28423,Middle-aged (31-50),none
35,self-employed,single,tertiary,329,1,0,cellular,2.995732273553991,-1,0,other,20-apr,329,23329,Middle-aged (31-50),none
31,technician,married,tertiary,79,1,0,cellular,4.3694478524670215,-1,0,other,20-aug,79,23079,Middle-aged (31-50),none
33,management,single,tertiary,-625,1,0,unknown,5.991464547107982,-1,0,other,15-may,-625,27375,Middle-aged (31-50),none
52,technician,divorced,secondary,409,1,0,unknown,4.30406509320417,-1,0,other,15-may,409,22409,Senior (51-70),none
31,management,single,tertiary,4319,1,0,cellular,5.0369526024136295,161,1,failure,29-apr,8638,32319,Middle-aged (31-50),low
45,housemaid,married,tertiary,143,0,0,unknown,4.430816798843313,-1,0,other,18-jun,143,13143,Middle-aged (31-50),none
63,admin.,married,secondary,0,1,0,cellular,5.537334267018537,-1,0,other,31-aug,0,22000,Senior (51-70),none
45,services,married,secondary,88,1,0,cellular,4.477336814478207,-1,0,other,25-jul,88,17088,Middle-aged (31-50),none
32,blue-collar,married,primary,159,1,0,unknown,5.337538079701318,-1,0,other,21-may,159,16159,Middle-aged (31-50),none
46,services,married,secondary,6913,0,0,unknown,6.661854740545311,-1,0,other,12-jun,6913,23913,Middle-aged (31-50),none
52,services,married,secondary,1000,0,0,cellular,6.642486801367256,-1,0,other,5-aug,1000,18000,Senior (51-70),none
55,management,married,tertiary,1433,0,0,unknown,5.700443573390687,-1,0,other,12-jun,1433,29433,Senior (51-70),none
32,self-employed,single,secondary,4,1,0,unknown,5.455321115357702,-1,0,other,23-may,4,22004,Middle-aged (31-50),none
38,blue-collar,single,secondary,68,0,0,unknown,4.51085950651685,-1,0,other,5-jun,68,17068,Middle-aged (31-50),none
47,technician,married,secondary,201,1,0,unknown,5.541263545158426,-1,0,other,15-may,201,22201,Middle-aged (31-50),none
52,services,married,secondary,774,1,0,cellular,5.075173815233827,-1,0,other,8-may,774,17774,Senior (51-70),none
34,blue-collar,married,secondary,-211,1,0,cellular,4.912654885736052,184,5,failure,29-jan,-1266,16789,Middle-aged (31-50),medium
34,blue-collar,married,primary,151,1,0,cellular,6.304448802421981,-1,0,other,17-jul,151,16151,Middle-aged (31-50),none
38,management,married,tertiary,14352,0,0,unknown,2.1972245773362196,-1,0,other,6-sep,14352,42352,Middle-aged (31-50),none
60,admin.,married,secondary,3043,0,0,cellular,5.4638318050256105,-1,0,other,19-aug,3043,25043,Senior (51-70),none
35,management,single,tertiary,1756,0,0,cellular,5.278114659230517,-1,0,other,20-aug,1756,29756,Middle-aged (31-50),none
27,services,single,secondary,0,0,1,cellular,5.568344503761097,-1,0,other,25-jul,0,17000,Young (18-30),none
58,retired,divorced,tertiary,3237,0,0,telephone,6.423246963533519,-1,0,other,31-oct,3237,16237,Senior (51-70),none
55,management,married,tertiary,13578,0,0,cellular,5.5134287461649825,-1,0,other,29-oct,13578,41578,Senior (51-70),none
52,services,married,secondary,2904,1,0,cellular,5.308267697401205,272,3,failure,15-apr,11616,19904,Senior (51-70),medium
46,housemaid,married,primary,131,0,0,cellular,5.459585514144159,-1,0,other,22-aug,131,11131,Middle-aged (31-50),none
35,technician,single,secondary,103,1,0,unknown,5.673323267171493,-1,0,other,26-may,103,22103,Middle-aged (31-50),none
36,blue-collar,divorced,secondary,-158,1,0,cellular,3.7612001156935624,-1,0,other,21-jul,-158,16842,Middle-aged (31-50),none
36,blue-collar,married,secondary,3578,1,0,telephone,3.828641396489095,-1,0,other,3-feb,3578,20578,Middle-aged (31-50),none
32,management,single,tertiary,1834,1,0,unknown,5.075173815233827,-1,0,other,2-jun,1834,29834,Middle-aged (31-50),none
49,unemployed,married,tertiary,2806,0,0,cellular,5.905361848054571,-1,0,other,23-jul,2806,10806,Middle-aged (31-50),none
38,blue-collar,single,secondary,1137,0,0,cellular,5.75890177387728,-1,0,other,13-may,1137,18137,Middle-aged (31-50),none
59,management,married,primary,3831,0,0,telephone,4.477336814478207,-1,0,other,30-jul,3831,29831,Senior (51-70),none
59,retired,married,secondary,524,0,0,cellular,5.117993812416755,-1,0,other,28-jan,524,12524,Senior (51-70),none
25,entrepreneur,single,tertiary,6,1,1,unknown,1.3862943611198906,-1,0,other,27-may,6,23006,Young (18-30),none
27,services,married,secondary,-1202,1,0,unknown,6.620073206530356,-1,0,other,4-jun,-1202,15798,Young (18-30),none
33,self-employed,single,tertiary,2155,0,0,cellular,5.69035945432406,-1,0,other,17-nov,2155,25155,Middle-aged (31-50),none
27,technician,single,secondary,18,0,0,cellular,4.68213122712422,-1,0,other,29-jan,18,22018,Young (18-30),none
53,blue-collar,divorced,primary,-1,1,0,cellular,4.9344739331306915,5,1,other,2-feb,-2,15999,Senior (51-70),low
40,management,single,tertiary,1247,1,0,cellular,5.062595033026967,-1,0,other,9-jul,1247,29247,Middle-aged (31-50),none
26,blue-collar,single,secondary,419,1,0,unknown,4.553876891600541,-1,0,other,28-may,419,17419,Young (18-30),none
53,blue-collar,married,primary,1311,0,0,telephone,4.127134385045092,-1,0,other,14-apr,1311,17311,Senior (51-70),none
50,self-employed,married,secondary,111,0,0,cellular,5.627621113690637,-1,0,other,11-aug,111,22111,Middle-aged (31-50),none
26,blue-collar,single,secondary,-214,1,0,unknown,4.465908118654584,-1,0,other,13-may,-214,16786,Young (18-30),none
63,admin.,married,secondary,-40,0,0,cellular,4.605170185988092,-1,0,other,22-apr,-40,21960,Senior (51-70),none
49,admin.,divorced,secondary,266,1,0,unknown,5.093750200806762,-1,0,other,29-may,266,22266,Middle-aged (31-50),none
41,technician,single,secondary,40,0,0,cellular,5.0106352940962555,-1,0,other,5-aug,40,22040,Middle-aged (31-50),none
